,zillow_id,address,zipcode,latitude,longitude,sqft,lot,bed,bath,home_type,year_built,last_sold_date,last_sold_price,dist_to_public_trans
8823,25063943.0,"7709 BONNIEWOOD CT, DUBLIN, CA",94568.0,37.7195149,-121.9355325,1080.0,6621.0,3.0,2.0,SingleFamily,1963.0,06/21/2012,432500.0,1.4200753303102644
8824,25063944.0,"7717 BONNIEWOOD CT, DUBLIN, CA",94568.0,37.7194329,-121.9357345,1475.0,6822.0,4.0,2.0,SingleFamily,1963.0,04/11/1996,209500.0,1.41781531242051
8825,25063216.0,"8146 HOLANDA LN, DUBLIN, CA",94568.0,37.7150998,-121.9394071,1116.0,6600.0,3.0,2.0,SingleFamily,1960.0,04/11/2008,444000.0,1.22237408126142
8826,25063139.0,"8319 CAVALIER LN, DUBLIN, CA",94568.0,37.7176951,-121.9363554,1116.0,6600.0,3.0,2.0,SingleFamily,1960.0,02/28/2003,355000.0,1.3146786529748
8827,25063140.0,"8303 CAVALIER LN, DUBLIN, CA",94568.0,37.717543,-121.9362271,1116.0,6600.0,3.0,2.0,SingleFamily,1960.0,,,1.3024331514384777
8828,25063133.0,"8411 CAVALIER LN, DUBLIN, CA",94568.0,37.7186005,-121.9371138,1321.0,6999.0,4.0,2.0,SingleFamily,1960.0,09/20/2005,187500.0,1.3876112120645228
8829,25063134.0,"8399 CAVALIER LN, DUBLIN, CA",94568.0,37.7184444,-121.9369869,1116.0,6621.0,3.0,2.0,SingleFamily,1960.0,04/11/2013,475000.0,1.3750946411596794
8830,25069443.0,"8249 RHODA AV, DUBLIN, CA",94568.0,37.71790770000001,-121.94249270000002,2495.0,11179.0,4.0,3.0,SingleFamily,1984.0,11/10/2004,779500.0,1.4754679042572159
8831,25069440.0,"8267 RHODA AV, DUBLIN, CA",94568.0,37.7184665,-121.9426877,1852.0,11227.0,3.0,2.0,SingleFamily,1984.0,09/04/2009,597000.0,1.5138618141089313
8832,25069441.0,"8261 RHODA AV, DUBLIN, CA",94568.0,37.7182672,-121.9426243,2495.0,11199.0,4.0,3.0,SingleFamily,1984.0,08/12/2015,986000.0,1.500335711331959
8833,25069439.0,"8273 RHODA AV, DUBLIN, CA",94568.0,37.7186563,-121.9427542,2114.0,11440.0,4.0,2.5,SingleFamily,1984.0,08/05/2003,625000.0,1.526928820317561
8834,25069452.0,"8160 PEPPERTREE CT, DUBLIN, CA",94568.0,37.71633320000001,-121.9425735,1556.0,10522.0,3.0,2.0,SingleFamily,1977.0,12/10/2002,485000.0,1.3870363613994632
8835,25069450.0,"8205 RHODA AV, DUBLIN, CA",94568.0,37.716626,-121.9427656,2529.0,8001.0,4.0,3.0,SingleFamily,1984.0,03/21/2018,1130000.0,1.4096425116032274
8836,25069448.0,"8219 RHODA AV, DUBLIN, CA",94568.0,37.7169966,-121.9424352,2641.0,8002.0,4.0,3.0,SingleFamily,1984.0,,,1.4208193976293029
8837,25062627.0,"11709 SHADOW DR, DUBLIN, CA",94568.0,37.7044541,-121.9427883,2204.0,4791.0,4.0,3.0,SingleFamily,1980.0,04/30/2014,800000.0,0.8605271394712642
8838,25069462.0,"12000 W VOMAC RD, DUBLIN, CA",94568.0,37.7172974,-121.941231,2272.0,20517.0,3.0,2.5,SingleFamily,1984.0,04/29/2004,675000.0,1.4036401159116565
8839,25069444.0,"8243 RHODA AV, DUBLIN, CA",94568.0,37.7177394,-121.942331,2529.0,10130.0,4.0,3.0,SingleFamily,1984.0,,,1.4609316921130968
8840,25069453.0,"8166 PEPPERTREE CT, DUBLIN, CA",94568.0,37.7165278,-121.9424031,2035.0,10018.0,4.0,2.0,SingleFamily,1977.0,05/21/2014,777000.0,1.3928954989246571
8841,25069451.0,"8201 RHODA AV, DUBLIN, CA",94568.0,37.7164811,-121.9428964,2495.0,9060.0,4.0,3.0,SingleFamily,1984.0,08/10/2012,574000.0,1.4054888046401814
8842,25069466.0,"8140 VOMAC CT, DUBLIN, CA",94568.0,37.7162232,-121.941065,2629.0,8001.0,4.0,3.0,SingleFamily,1984.0,06/12/1987,225000.0,1.3355097348138107
8843,25069467.0,"8146 VOMAC CT, DUBLIN, CA",94568.0,37.716088,-121.94084,2936.0,14041.0,4.0,3.0,SingleFamily,1979.0,09/30/2003,595000.0,1.321105860701199
8844,25062816.0,"8067 VIA ZAPATA, DUBLIN, CA",94568.0,37.71539310000001,-121.94344840000002,1873.0,8123.0,3.0,2.0,SingleFamily,1967.0,10/12/2000,442000.0,1.3628748824871288
8845,25062817.0,"8073 VIA ZAPATA, DUBLIN, CA",94568.0,37.7155469,-121.9436117,1760.0,7885.0,4.0,2.0,SingleFamily,1967.0,05/14/2018,915000.0,1.3767386898845595
8846,25062961.0,"8011 IGLESIA DR, DUBLIN, CA",94568.0,37.7114321,-121.9469737,2168.0,7128.0,4.0,2.5,SingleFamily,1988.0,,,1.3046592843977811
8847,25062960.0,"8003 IGLESIA DR, DUBLIN, CA",94568.0,37.7112722,-121.9468303,1978.0,8209.0,4.0,2.0,SingleFamily,1988.0,,,1.2916770873933023
8848,25062963.0,"8027 IGLESIA DR, DUBLIN, CA",94568.0,37.7117744,-121.9471505,2168.0,6605.0,4.0,2.5,SingleFamily,1988.0,,,1.3269101624777548
8849,25062964.0,"8035 IGLESIA DR, DUBLIN, CA",94568.0,37.71196079999999,-121.9471135,2052.0,7044.0,4.0,2.0,SingleFamily,1988.0,01/30/1997,310000.0,1.3334041548345863
8850,25062974.0,"7902 CASTILIAN RD, DUBLIN, CA",94568.0,37.711965,-121.9455078,2055.0,9591.0,3.0,2.0,SingleFamily,1967.0,,,1.2665784151561272
8851,25062975.0,"11632 REGIO CT, DUBLIN, CA",94568.0,37.7119763,-121.945803,2168.0,8036.0,4.0,2.5,SingleFamily,1988.0,04/17/1996,299000.0,1.2792201550514823
8852,25062977.0,"11620 REGIO CT, DUBLIN, CA",94568.0,37.7120358,-121.9462472,2584.0,8519.0,4.0,2.5,SingleFamily,1988.0,04/12/2000,430000.0,1.3002981457846354
8853,25062976.0,"11626 REGIO CT, DUBLIN, CA",94568.0,37.7120122,-121.9460051,2168.0,7743.0,4.0,2.5,SingleFamily,1988.0,10/24/2008,600000.0,1.2891933590875089
8854,25065562.0,"6824 YORK DR, DUBLIN, CA",94568.0,37.7093226,-121.9192054,1602.0,8711.0,4.0,2.0,SingleFamily,1965.0,,,0.824849742066917
8855,25065560.0,"6840 YORK DR, DUBLIN, CA",94568.0,37.7091292,-121.91955790000002,1464.0,5416.0,3.0,2.0,SingleFamily,1966.0,12/30/2003,447000.0,0.8026234506389855
8856,25062795.0,"7471 HANSEN DR, DUBLIN, CA",94568.0,37.7030574,-121.9504602,2688.0,10950.0,4.0,3.0,SingleFamily,1988.0,,,1.2387078376284728
8857,25062716.0,"7359 LAS PALMAS WY, DUBLIN, CA",94568.0,37.7003144,-121.9503486,2616.0,9899.0,4.0,3.0,SingleFamily,1989.0,07/01/1997,365000.0,1.212121528555802
8858,25088499.0,"5315 ALAGRO CT, DUBLIN, CA",94568.0,37.7147755,-121.8745364,2127.0,3536.0,4.0,3.0,SingleFamily,2000.0,11/20/2014,855000.0,1.5808481242987495
8859,25088497.0,"5319 ALAGRO CT, DUBLIN, CA",94568.0,37.7147797,-121.8748571,1843.0,3149.0,3.0,3.0,SingleFamily,2000.0,02/08/2002,500000.0,1.565864742668743
8860,25088416.0,"4153 MUNOZ CT, DUBLIN, CA",94568.0,37.7158585,-121.8728832,2009.0,4098.0,4.0,2.5,SingleFamily,2000.0,08/04/2000,436500.0,1.6968630568819836
8861,25065574.0,"6947 PINE CT, DUBLIN, CA",94568.0,37.7088417,-121.9195565,1268.0,9393.0,3.0,2.0,SingleFamily,1965.0,,,0.7867886882708938
8862,25065575.0,"6946 PINE CT, DUBLIN, CA",94568.0,37.7086364,-121.9195888,1464.0,10760.0,3.0,2.0,SingleFamily,1965.0,,,0.7744754888738881
8863,25065603.0,"6624 SPRUCE LN, DUBLIN, CA",94568.0,37.7085033,-121.9177223,1468.0,6969.0,3.0,2.0,SingleFamily,1965.0,01/14/1999,250000.0,0.8343133933110769
8864,25065557.0,"6864 YORK DR, DUBLIN, CA",94568.0,37.7089384,-121.92015,1602.0,5968.0,4.0,2.0,SingleFamily,1965.0,10/17/2014,615000.0,0.7730125900386647
8865,25065771.0,"7019 PORTAGE RD, DUBLIN, CA",94568.0,37.70936,-121.924419,1458.0,5910.0,3.0,2.0,SingleFamily,1966.0,11/17/1998,225000.0,0.6946581129815378
8866,25065776.0,"6950 PORTAGE RD, DUBLIN, CA",94568.0,37.7085595,-121.92432920000002,1592.0,5860.0,4.0,2.0,SingleFamily,1966.0,06/08/2000,335000.0,0.6438545711399177
8867,25065719.0,"7042 PORTAGE RD, DUBLIN, CA",94568.0,37.7092489,-121.9249237,1446.0,5399.0,3.0,2.0,SingleFamily,1966.0,,,0.6794431547706201
8868,25065761.0,"7000 ALLEGHENY DR, DUBLIN, CA",94568.0,37.709407,-121.9239941,1458.0,6040.0,3.0,2.0,SingleFamily,1966.0,,,0.7050855679550752
8869,25065762.0,"6988 ALLEGHENY DR, DUBLIN, CA",94568.0,37.709273,-121.923862,1468.0,6170.0,3.0,2.0,SingleFamily,1966.0,,,0.6988199937122842
8870,25062375.0,"11445 RAMPART DR, DUBLIN, CA",94568.0,37.6994795,-121.9456423,2068.0,10657.0,4.0,2.0,SingleFamily,1965.0,09/28/1999,348000.0,0.9538092228090256
8871,25062371.0,"11453 RAMPART DR, DUBLIN, CA",94568.0,37.7002033,-121.9455625,2160.0,10684.0,4.0,3.0,SingleFamily,1965.0,,,0.9497421851925104
8872,25065609.0,"6833 CEDAR LN, DUBLIN, CA",94568.0,37.7079597,-121.9182054,1598.0,5399.0,4.0,2.0,SingleFamily,1965.0,11/13/2007,270000.0,0.7889497563698108
8873,25065608.0,"6817 CEDAR LN, DUBLIN, CA",94568.0,37.7079117,-121.9179896,1530.0,7200.0,3.0,2.0,SingleFamily,1965.0,,,0.7948902601041063
8874,25062770.0,"11382 DILLON WY, DUBLIN, CA",94568.0,37.7016058,-121.9481256,2625.0,11665.0,4.0,3.0,SingleFamily,1971.0,12/28/2017,360000.0,1.0971263704084488
8875,25062687.0,"11381 RAMPART DR, DUBLIN, CA",94568.0,37.6993434,-121.948053,2220.0,11037.0,5.0,3.0,SingleFamily,1965.0,,,1.086094959502239
8876,25062688.0,"11389 RAMPART DR, DUBLIN, CA",94568.0,37.69932,-121.9477225,2180.0,10335.0,3.0,2.0,SingleFamily,1965.0,,,1.0680347716283938
8877,25062500.0,"11493 SILVERGATE DR, DUBLIN, CA",94568.0,37.7018769,-121.9451048,2460.0,8400.0,4.0,3.0,SingleFamily,1965.0,,,0.935653572335526
8878,25062497.0,"11528 BETLEN DR, DUBLIN, CA",94568.0,37.7017074,-121.94455390000002,2304.0,7468.0,5.0,3.0,SingleFamily,1965.0,,,0.9040360828528466
8879,25062356.0,"11531 BETLEN DR, DUBLIN, CA",94568.0,37.7013314,-121.9442388,1898.0,8276.0,4.0,2.0,SingleFamily,1971.0,12/05/2008,500000.0,0.8834049615335308
8880,25062783.0,"7278 PROW WY, DUBLIN, CA",94568.0,37.7026222,-121.9491824,2084.0,11426.0,4.0,2.0,SingleFamily,1967.0,01/29/2007,775000.0,1.164486299107084
8881,25062784.0,"7276 PROW WY, DUBLIN, CA",94568.0,37.7024009,-121.9490634,1595.0,11761.0,3.0,2.0,SingleFamily,1967.0,02/18/2014,780000.0,1.1555549706209554
8882,25062788.0,"11278 BETLEN DR, DUBLIN, CA",94568.0,37.7021056,-121.9498315,3101.0,13448.0,4.0,3.0,SingleFamily,1971.0,,,1.1942043352462772
8883,25062740.0,"11510 SILVERGATE DR, DUBLIN, CA",94568.0,37.7033556,-121.9462462,1500.0,8986.0,3.0,2.0,SingleFamily,1970.0,,,1.0174367643804214
8884,25062741.0,"11508 SILVERGATE DR, DUBLIN, CA",94568.0,37.7031763,-121.9462357,2380.0,8918.0,5.0,3.0,SingleFamily,1970.0,06/16/2016,937000.0,1.0139320109241323
8885,25062499.0,"11491 SILVERGATE DR, DUBLIN, CA",94568.0,37.7016897,-121.9450232,1901.0,8399.0,4.0,3.0,SingleFamily,1965.0,07/25/2014,735500.0,0.9292980714018064
8886,25062498.0,"11489 SILVERGATE DR, DUBLIN, CA",94568.0,37.7015262,-121.9448988,1753.0,8885.0,3.0,2.0,SingleFamily,1965.0,12/09/2017,812500.0,0.9209908906225902
8887,25062432.0,"7360 HANSEN DR, DUBLIN, CA",94568.0,37.7036764,-121.9447593,1791.0,7574.0,3.0,3.0,SingleFamily,1964.0,03/27/1996,220000.0,0.9447228975768464
8888,25062433.0,"7354 HANSEN DR, DUBLIN, CA",94568.0,37.7037327,-121.9445395,2290.0,7604.0,4.0,3.0,SingleFamily,1964.0,07/15/1999,390000.0,0.9343207648774022
8889,25062434.0,"7348 HANSEN DR, DUBLIN, CA",94568.0,37.7038002,-121.9442863,1971.0,7952.0,4.0,2.0,SingleFamily,1964.0,,,0.9224628994502804
8890,25062463.0,"11550 MANZANITA LN, DUBLIN, CA",94568.0,37.7034482,-121.9446834,2220.0,7022.0,5.0,3.0,SingleFamily,1964.0,07/02/2014,800000.0,0.936337932104902
8891,25062462.0,"11562 MANZANITA LN, DUBLIN, CA",94568.0,37.7032541,-121.9446668,1648.0,6969.0,3.0,2.0,SingleFamily,1964.0,11/17/2014,735000.0,0.9319089230143712
8892,25062461.0,"11568 MANZANITA LN, DUBLIN, CA",94568.0,37.70306220000001,-121.9446466,2220.0,7452.0,4.0,3.0,SingleFamily,1964.0,,,0.9274988943326308
8893,25062460.0,"11576 MANZANITA LN, DUBLIN, CA",94568.0,37.702873,-121.9446111,1936.0,7688.0,4.0,3.0,SingleFamily,1964.0,10/09/2017,940000.0,0.9224868388368124
8894,64425306.0,"11582 MANZANITA LN, DUBLIN, CA",94568.0,37.70268660000001,-121.9444982,2424.0,320166000.0,4.0,3.5,SingleFamily,1964.0,10/18/2011,550000.0,0.913542892676902
8895,25069581.0,"8382 CYPRESS CT, DUBLIN, CA",94568.0,37.7252309,-121.9282783,1440.0,5000.0,4.0,2.0,SingleFamily,1977.0,,,1.7569194300602178
8896,25069580.0,"8374 CYPRESS CT, DUBLIN, CA",94568.0,37.725122,-121.9281825,1469.0,5000.0,,,SingleFamily,1977.0,,,1.7494105305822931
8897,25069582.0,"8390 CYPRESS CT, DUBLIN, CA",94568.0,37.7253598,-121.9283507,1469.0,5009.0,4.0,2.0,SingleFamily,1977.0,02/13/2015,605000.0,1.7658184118661673
8898,25069585.0,"8414 CYPRESS CT, DUBLIN, CA",94568.0,37.7257727,-121.928646,1440.0,9203.0,4.0,2.0,SingleFamily,1977.0,07/06/2000,268000.0,1.7944222619844743
8899,25069587.0,"8419 CYPRESS CT, DUBLIN, CA",94568.0,37.72597879999999,-121.92835490000002,1536.0,5518.0,,,SingleFamily,1977.0,,,1.8085093961188985
8900,25069590.0,"8395 CYPRESS CT, DUBLIN, CA",94568.0,37.7256613,-121.9279733,1469.0,5030.0,4.0,2.0,SingleFamily,1977.0,,,1.786661236437122
8901,25069591.0,"8387 CYPRESS CT, DUBLIN, CA",94568.0,37.7255489,-121.9278816,1440.0,5000.0,4.0,2.0,SingleFamily,1977.0,06/15/2018,840000.0,1.7789579926247243
8902,25069658.0,"8380 LOCUST PL N, DUBLIN, CA",94568.0,37.7254244,-121.9274138,1780.0,4199.0,4.0,3.0,SingleFamily,1981.0,10/22/2013,560000.0,1.7708419006663618
8903,25064685.0,"8678 BEVERLY LN, DUBLIN, CA",94568.0,37.7251703,-121.932079,2055.0,6414.0,4.0,2.0,Duplex,1966.0,,,1.7653141383810151
8904,25064696.0,"8644 BEVERLY LN, DUBLIN, CA",94568.0,37.7250603,-121.930648,1050.0,6534.0,2.0,1.5,SingleFamily,1968.0,08/23/2013,540000.0,1.7501323044193418
8905,25064699.0,"8632 BEVERLY LN, DUBLIN, CA",94568.0,37.7252244,-121.9300562,1926.0,6479.0,4.0,3.0,Duplex,1968.0,09/13/2007,707000.0,1.7592862935984397
8906,25064698.0,"8636 BEVERLY LN, DUBLIN, CA",94568.0,37.7251674,-121.93024009999998,1926.0,6534.0,4.0,4.0,MultiFamily2To4,1968.0,09/20/2013,542000.0,1.7559614802497248
8907,25064702.0,"8610 BEVERLY LN, DUBLIN, CA",94568.0,37.7250873,-121.9295586,1281.0,6062.0,3.0,1.5,Townhouse,1968.0,,,1.7485076872526664
8908,25064703.0,"8606 BEVERLY LN, DUBLIN, CA",94568.0,37.7249422,-121.9294875,1926.0,7367.0,4.0,1.5,Duplex,1968.0,,,1.7383516818146116
8909,25064683.0,"8661 BEVERLY LN, DUBLIN, CA",94568.0,37.7252428,-121.9314342,980.0,6479.0,2.0,1.0,Townhouse,1966.0,07/06/2000,197500.0,1.7664295527125278
8910,25063049.0,"8492 VALENCIA ST, DUBLIN, CA",94568.0,37.718841,-121.93965520000002,1038.0,6969.0,3.0,2.0,SingleFamily,1960.0,10/24/2008,435000.0,1.4572738768745983
8911,25063152.0,"8315 VOMAC RD, DUBLIN, CA",94568.0,37.7176001,-121.93907649999998,1116.0,6646.0,3.0,2.0,SingleFamily,1960.0,09/22/2009,332000.0,1.3663936094074371
8912,25063183.0,"7907 MILLBROOK AV, DUBLIN, CA",94568.0,37.71617910000001,-121.9386585,1321.0,7944.0,4.0,2.0,SingleFamily,1960.0,02/01/1994,193500.0,1.2683684145471372
8913,25063180.0,"7853 MILLBROOK AV, DUBLIN, CA",94568.0,37.7161949,-121.937948,1038.0,8476.0,3.0,2.0,SingleFamily,1960.0,09/26/2014,560000.0,1.2523166489561703
8914,25063181.0,"7871 MILLBROOK AV, DUBLIN, CA",94568.0,37.7161788,-121.9381992,1548.0,7477.0,3.0,2.0,SingleFamily,1960.0,,,1.2572241669729334
8915,25063178.0,"8254 VOMAC RD, DUBLIN, CA",94568.0,37.7166852,-121.9381308,1476.0,6593.0,3.0,2.0,SingleFamily,1960.0,,,1.2871935928603702
8916,25063179.0,"8240 VOMAC RD, DUBLIN, CA",94568.0,37.7165063,-121.93805559999998,1566.0,6969.0,3.0,3.0,SingleFamily,1960.0,06/14/2012,410000.0,1.2742686205313258
8917,25063176.0,"8282 VOMAC RD, DUBLIN, CA",94568.0,37.7169994,-121.93838329999998,1640.0,6632.0,4.0,2.0,SingleFamily,1960.0,,,1.3126775868899607
8918,25063177.0,"8268 VOMAC RD, DUBLIN, CA",94568.0,37.7168683,-121.9382235,1116.0,6666.0,3.0,2.0,SingleFamily,1960.0,11/12/2013,555000.0,1.3007860207285755
8919,25063174.0,"8310 VOMAC RD, DUBLIN, CA",94568.0,37.7171891,-121.9388122,1038.0,7117.0,2.0,2.0,SingleFamily,1960.0,,,1.3345724520444575
8920,25063175.0,"8296 VOMAC RD, DUBLIN, CA",94568.0,37.7171098,-121.9385782,1596.0,6632.0,3.0,2.0,SingleFamily,1960.0,07/02/2004,530000.0,1.3241122816102504
8921,25063061.0,"8585 GALINDO DR, DUBLIN, CA",94568.0,37.7197703,-121.9403825,1321.0,6999.0,4.0,2.0,SingleFamily,1961.0,05/15/2007,630000.0,1.532286399576636
8922,25063043.0,"8598 VALENCIA ST, DUBLIN, CA",94568.0,37.7199775,-121.9400283,1321.0,7200.0,4.0,2.0,SingleFamily,1961.0,07/01/2005,641500.0,1.5369149793772632
8923,25063044.0,"8580 VALENCIA ST, DUBLIN, CA",94568.0,37.719793,-121.9399623,1321.0,7200.0,4.0,2.0,SingleFamily,1961.0,,,1.5238508214683402
8924,25063042.0,"8616 VALENCIA ST, DUBLIN, CA",94568.0,37.7201822,-121.9400956,1321.0,7200.0,4.0,2.0,SingleFamily,1961.0,04/23/2001,408000.0,1.5512767251674042
8925,66663359.0,"8483 BEVERLY LN, DUBLIN, CA",94568.0,37.7230263,-121.9275277,2298.0,7026.0,4.0,3.0,SingleFamily,1963.0,10/28/2014,730000.0,1.6053484774104814
8926,25064614.0,"8530 NEWRY PL, DUBLIN, CA",94568.0,37.7232465,-121.9292228,1080.0,9626.0,3.0,2.0,SingleFamily,1963.0,05/05/2017,775000.0,1.6209551458497842
8927,25064615.0,"8514 NEWRY PL, DUBLIN, CA",94568.0,37.723056,-121.9290977,1424.0,7218.0,3.0,2.0,Condominium,1963.0,06/20/1984,128000.0,1.6076093332192678
8928,25064616.0,"8498 NEWRY PL, DUBLIN, CA",94568.0,37.722911,-121.9289663,1905.0,7560.0,4.0,2.0,SingleFamily,1963.0,,,1.5974178969416266
8929,25064617.0,"8482 NEWRY PL, DUBLIN, CA",94568.0,37.7227299,-121.9288325,1891.0,7699.0,3.0,2.0,SingleFamily,1963.0,,,1.5847648089905262
8930,25062918.0,"7960 CREEKSIDE DR, DUBLIN, CA",94568.0,37.7106498,-121.948455,2956.0,11761.0,4.0,3.0,SingleFamily,1999.0,04/16/2015,1150000.0,1.3384280282673875
8931,25062917.0,"7940 CREEKSIDE DR, DUBLIN, CA",94568.0,37.710337,-121.948429,3956.0,16901.0,4.0,3.0,SingleFamily,2000.0,07/14/2017,1200000.0,1.3252511091539858
8932,25063064.0,"8647 GALINDO DR, DUBLIN, CA",94568.0,37.7205097,-121.9405822,1038.0,7064.0,3.0,2.0,SingleFamily,1961.0,04/07/2015,610000.0,1.5830199466853754
8933,53050142.0,"3726 FERNCROFT CT, DUBLIN, CA",94568.0,37.7189163,-121.8668871,3466.0,6784.0,5.0,5.0,SingleFamily,2000.0,10/02/2017,1375000.0,2.0870898502301136
8934,58879342.0,"5080 ROYAL PINES WY, DUBLIN, CA",94568.0,37.7177531,-121.8540727,3603.0,6098.0,5.0,4.5,MultiFamily2To4,2003.0,01/28/2011,775000.0,2.680384885207357
8935,58879596.0,"5670 OLD WESTBURY WY, DUBLIN, CA",94568.0,37.7181088,-121.8728548,1972.0,3117.0,4.0,2.5,SingleFamily,2003.0,06/04/2015,885000.0,1.7830705985008468
8936,58879602.0,"5518 OLD WESTBURY WY, DUBLIN, CA",94568.0,37.7173922,-121.8729217,1886.0,3219.0,3.0,2.5,SingleFamily,2002.0,08/31/2004,680000.0,1.751960082147556
8937,58879601.0,"5520 OLD WESTBURY WY, DUBLIN, CA",94568.0,37.7176076,-121.8729097,1972.0,3019.0,4.0,2.5,SingleFamily,2002.0,10/17/2002,560000.0,1.760856101223386
8938,64962127.0,"5512 OLD WESTBURY WY, DUBLIN, CA",94568.0,37.7171056,-121.8729389,1972.0,3049.0,4.0,21.0,SingleFamily,2003.0,09/12/2008,625000.0,1.7401936428567044
8939,58879612.0,"5515 OLD WESTBURY WY, DUBLIN, CA",94568.0,37.7172152,-121.8726719,1972.0,3036.0,4.0,2.5,SingleFamily,2002.0,06/04/2004,687000.0,1.7565645206560645
8940,53053554.0,"4213 BELCARRA CT, DUBLIN, CA",94568.0,37.7089075,-121.8758079,2580.0,5329.0,4.0,2.5,SingleFamily,2000.0,01/03/2002,585000.0,1.35294765968697
8941,25069634.0,"8374 MULBERRY PL, DUBLIN, CA",94568.0,37.7256779,-121.92663,1780.0,3537.0,4.0,2.5,SingleFamily,1981.0,11/21/2001,359000.0,1.7899212099730175
8942,25069670.0,"8382 MULBERRY PL, DUBLIN, CA",94568.0,37.7257729,-121.9267023,1664.0,3720.0,4.0,2.5,SingleFamily,1981.0,02/23/2018,765000.0,1.7962749739509667
8943,25069672.0,"8398 MULBERRY PL, DUBLIN, CA",94568.0,37.726105,-121.9270285,1664.0,5480.0,4.0,2.5,SingleFamily,1981.0,03/31/1999,77500.0,1.8184139011708238
8944,25069635.0,"8383 MULBERRY PL, DUBLIN, CA",94568.0,37.7260098,-121.92632140000002,1780.0,3800.0,4.0,3.0,SingleFamily,1981.0,03/20/2015,660000.0,1.813685171647508
8945,25069637.0,"8367 MULBERRY PL, DUBLIN, CA",94568.0,37.7258398,-121.926163,1780.0,3920.0,4.0,2.5,Townhouse,1981.0,06/14/2010,453500.0,1.8025077392264488
8946,25069639.0,"8351 MULBERRY PL, DUBLIN, CA",94568.0,37.7256685,-121.9260086,1780.0,3800.0,4.0,2.5,SingleFamily,1981.0,11/03/2006,592000.0,1.7912749287532606
8947,25070553.0,"11415 WINDING TRAIL LN, DUBLIN, CA",94568.0,37.7060123,-121.9475365,1566.0,2055.0,2.0,2.5,Townhouse,1988.0,06/27/1995,202000.0,1.142017987012271
8948,25070555.0,"11411 WINDING TRAIL LN, DUBLIN, CA",94568.0,37.7060094,-121.9473398,1598.0,2055.0,3.0,2.5,Townhouse,1988.0,06/12/2015,660000.0,1.1319696341708014
8949,25070556.0,"11409 WINDING TRAIL LN, DUBLIN, CA",94568.0,37.7060065,-121.9472449,1528.0,1884.0,3.0,2.5,Townhouse,1988.0,05/01/1998,227000.0,1.127086952717748
8950,25070548.0,"11427 WINDING TRAIL LN, DUBLIN, CA",94568.0,37.7061907,-121.9480702,1566.0,2089.0,2.0,2.5,Townhouse,1988.0,09/09/2008,460000.0,1.1737423849388564
8951,25070550.0,"11423 WINDING TRAIL LN, DUBLIN, CA",94568.0,37.7061289,-121.9478838,1566.0,2055.0,2.0,2.5,Townhouse,1988.0,,,1.162675560764528
8952,25070551.0,"11421 WINDING TRAIL LN, DUBLIN, CA",94568.0,37.7060984,-121.9478004,1528.0,1884.0,3.0,2.5,Townhouse,1988.0,,,1.1576497472718483
8953,25063591.0,"7545 OXBOW LN, DUBLIN, CA",94568.0,37.7095568,-121.934919,1578.0,7658.0,3.0,2.0,SingleFamily,1960.0,,,0.7686446640506759
8954,58879080.0,"6337 GATWICK CT, DUBLIN, CA",94568.0,37.710025,-121.9094119,1804.0,2027.0,3.0,2.5,Townhouse,2002.0,09/19/2012,430000.0,0.7228764550403771
8955,58879081.0,"6343 GATWICK CT, DUBLIN, CA",94568.0,37.709969,-121.90947690000002,1791.0,1641.0,3.0,2.5,Townhouse,2002.0,,,0.7230693994196349
8956,58758407.0,"6392 SUSSEX CT, DUBLIN, CA",94568.0,37.709987100000006,-121.90975159999998,1797.0,1637.0,3.0,2.5,Townhouse,2002.0,05/02/2016,685000.0,0.735398020976241
8957,58758940.0,"6394 SUSSEX CT, DUBLIN, CA",94568.0,37.7099412,-121.90981399999998,1396.0,1541.0,3.0,2.5,Townhouse,2002.0,09/05/2002,400000.0,0.7360224569224191
8958,58879082.0,"6349 GATWICK CT, DUBLIN, CA",94568.0,37.7099158,-121.9095292,1396.0,1742.0,3.0,2.5,Condominium,2002.0,05/31/2012,380000.0,0.7228912778582258
8959,58879083.0,"6355 GATWICK CT, DUBLIN, CA",94568.0,37.7098663,-121.9095866,1396.0,1542.0,3.0,2.5,SingleFamily,2002.0,,,0.7231210771854121
8960,58879084.0,"6361 GATWICK CT, DUBLIN, CA",94568.0,37.7098204,-121.909649,1797.0,1639.0,3.0,2.5,Townhouse,2002.0,10/20/2004,570000.0,0.7237498340818084
8961,58879085.0,"6367 GATWICK CT, DUBLIN, CA",94568.0,37.7097684,-121.9097093,1791.0,1791.0,3.0,2.5,Townhouse,2002.0,08/07/2015,650000.0,0.7240543352302347
8962,25061859.0,"7555 SILVERTREE LN, DUBLIN, CA",94568.0,37.707752,-121.9393208,1117.0,,2.0,1.0,Condominium,1981.0,04/29/2015,485000.0,0.8202241242557483
8963,52992081.0,"8026 GALAXY WY, DUBLIN, CA",94568.0,37.7074612,-121.9359276,1600.0,2178.0,4.0,2.5,SingleFamily,2010.0,07/24/2014,645000.0,0.6781113037781727
8964,25073122.0,"11398 BAY LAUREL ST, DUBLIN, CA",94568.0,37.7049064,-121.9494385,2697.0,9544.0,3.0,3.0,SingleFamily,1996.0,01/31/1997,410500.0,1.2146974618786799
